"소재지","품목","재배면적.제곱미터.","시도","시도전체면적","시도전채생산량","위도","경도","연도","지점코드","평균습도","토양수분","평균기온","평균지면온도","소재지별생산량"
"충청북도 진천군","배추",1600,"충청북도",28620000,207409,36.855378991826,127.435536085976,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,11.5951921733054
"충청북도 진천군","배추",1215,"충청북도",28620000,207409,36.855378991826,127.435536085976,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,8.80509905660377
"충청북도 진천군","배추",3750,"충청북도",28620000,207409,36.855378991826,127.435536085976,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,27.1762316561845
"충청북도 진천군","배추",710,"충청북도",28620000,207409,36.855378991826,127.435536085976,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,5.14536652690426
"충청북도 진천군","배추",1405,"충청북도",28620000,207409,36.855378991826,127.435536085976,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,10.1820281271838
"충청북도 괴산군","배추",19.8,"충청북도",28620000,207409,36.8153571576607,127.786652163107,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,0.143490503144654
"충청북도 괴산군","배추",207.8,"충청북도",28620000,207409,36.8153571576607,127.786652163107,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,1.50592558350804
"충청북도 괴산군","배추",501.27,"충청북도",28620000,207409,36.8153571576607,127.786652163107,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,3.63270123794549
"충청북도 괴산군","배추",1866.75,"충청북도",28620000,207409,36.8153571576607,127.786652163107,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,13.5283281184486
"전라북도 부안군","배추",2645,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,25.3993865121806
"전라북도 부안군","배추",2240,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,21.5102554961378
"전라북도 부안군","배추",3031,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,29.1060644682115
"전라북도 부안군","배추",1974,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,18.9559126559715
"전라북도 부안군","배추",1840,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,17.6691384432561
"전라북도 부안군","배추",1729,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,16.6032284610814
"전라북도 부안군","배추",324,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,3.11130481283422
"전라북도 부안군","배추",92,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,0.883456922162805
"전라북도 부안군","배추",169,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,1.62287195484254
"전라북도 부안군","배추",225,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,2.16062834224599
"전라북도 부안군","배추",3329,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,31.9676966726084
"전라북도 부안군","배추",340,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,3.2649494949495
"전라북도 부안군","배추",3217,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,30.8921838978015
"전라북도 부안군","배추",3107,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,29.8358767082591
"전라북도 부안군","배추",1260,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,12.0995187165775
"전라북도 부안군","배추",584,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,5.60803089720737
"전라북도 부안군","배추",436,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,4.18681758764112
"전라북도 부안군","배추",11284,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,108.357912061794
"전라북도 부안군","배추",3583,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,34.4068060011884
"전라북도 부안군","배추",4562,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,43.8079399881165
"전라북도 부안군","배추",5869,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,56.3587899584076
"전라북도 부안군","배추",6423,"전라북도",16830000,161615,35.7316577924649,126.733011321782,2022,702,78.5454545454545,15.7725321888412,19.025321888412,20.9288793103448,61.6787370766488
"대전광역시 유성구","배추",840,"대전광역시",620000,4424,36.3622851114392,127.356257593324,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,5.9938064516129
"대전광역시 유성구","배추",150,"대전광역시",620000,4424,36.3622851114392,127.356257593324,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,1.07032258064516
"대전광역시 유성구","배추",330,"대전광역시",620000,4424,36.3622851114392,127.356257593324,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,2.35470967741935
"대전광역시 유성구","배추",660,"대전광역시",620000,4424,36.3622851114392,127.356257593324,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,4.70941935483871
"대전광역시 유성구","배추",2145,"대전광역시",620000,4424,36.3622851114392,127.356257593324,2022,977,76.3021276595745,19.2382978723404,18.9455319148936,22.1148936170213,15.3056129032258
"전라남도 해남군","배추",1247,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.4547024868484
"전라남도 해남군","배추",4010,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,33.6193720707795
"전라남도 해남군","배추",1740,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.5879569583931
"전라남도 해남군","배추",34,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.285052032520325
"전라남도 해남군","배추",316,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.64930712577714
"전라남도 해남군","배추",79,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.662326781444285
"전라남도 해남군","배추",2380,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,19.9536422764228
"전라남도 해남군","배추",55,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.461113582018173
"전라남도 해남군","배추",87,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.729397847919656
"전라남도 해남군","배추",178,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.492331229077
"전라남도 해남군","배추",50,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.419194165471066
"전라남도 해남군","배추",1498,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,12.5590571975132
"전라남도 해남군","배추",889,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.45327226207556
"전라남도 해남군","배추",400,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.35355332376853
"전라남도 해남군","배추",172,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.44202792922047
"전라남도 해남군","배추",140,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.17374366331899
"전라남도 해남군","배추",441,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.69729253945481
"전라남도 해남군","배추",675,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.6591212338594
"전라남도 해남군","배추",66,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.553336298421808
"전라남도 해남군","배추",75,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.6287912482066
"전라남도 해남군","배추",130,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.08990483022477
"전라남도 해남군","배추",1061,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.89530019129603
"전라남도 해남군","배추",1540,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,12.9111802965088
"전라남도 해남군","배추",60,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.50303299856528
"전라남도 해남군","배추",2646,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,22.1837552367288
"전라남도 해남군","배추",10904,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,91.4178636059302
"전라남도 해남군","배추",90,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.75454949784792
"전라남도 해남군","배추",84,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.704246197991392
"전라남도 해남군","배추",2300,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,19.2829316116691
"전라남도 해남군","배추",2500,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,20.9597082735533
"전라남도 해남군","배추",2850,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,23.8940674318508
"전라남도 해남군","배추",2000,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.7677666188427
"전라남도 해남군","배추",100,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.838388330942133
"전라남도 해남군","배추",1200,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.0606599713056
"전라남도 해남군","배추",1339,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.2260197513152
"전라남도 해남군","배추",499,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.18355777140124
"전라남도 해남군","배추",2350,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,19.7021257771401
"전라남도 해남군","배추",1020,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.55156097560976
"전라남도 해남군","배추",777,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.51427733142037
"전라남도 해남군","배추",381,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.19425954088953
"전라남도 해남군","배추",875,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.33589789574366
"전라남도 해남군","배추",45,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.37727474892396
"전라남도 해남군","배추",40,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.335355332376853
"전라남도 해남군","배추",1220,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.228337637494
"전라남도 해남군","배추",230,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.92829316116691
"전라남도 해남군","배추",35,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.293435915829747
"전라남도 해남군","배추",125,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.04798541367767
"전라남도 해남군","배추",1246,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.446318603539
"전라남도 해남군","배추",393,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,3.29486614060258
"전라남도 해남군","배추",350,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.93435915829747
"전라남도 해남군","배추",4407,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,36.9477737446198
"전라남도 해남군","배추",790,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,6.62326781444285
"전라남도 해남군","배추",2580,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,21.630418938307
"전라남도 해남군","배추",70,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.586871831659493
"전라남도 해남군","배추",3187,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,26.7194361071258
"전라남도 해남군","배추",1709,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,14.328056575801
"전라남도 해남군","배추",41,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.343739215686275
"전라남도 해남군","배추",1645,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.7914880439981
"전라남도 해남군","배추",85,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.712630081300813
"전라남도 해남군","배추",110,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.922227164036346
"전라남도 해남군","배추",850,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.12630081300813
"전라남도 해남군","배추",650,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.44952415112386
"전라남도 해남군","배추",860,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.21013964610234
"전라남도 해남군","배추",626,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.24831095169775
"전라남도 해남군","배추",1002,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,8.40065107604017
"전라남도 해남군","배추",840,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.04246197991392
"전라남도 해남군","배추",1180,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.89298230511717
"전라남도 해남군","배추",280,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.34748732663797
"전라남도 해남군","배추",3047,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,25.5456924438068
"전라남도 해남군","배추",1342,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,11.2511714012434
"전라남도 해남군","배추",1184,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,9.92651783835485
"전라남도 해남군","배추",685,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.74296006695361
"전라남도 해남군","배추",180,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.50909899569584
"전라남도 해남군","배추",80,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.670710664753706
"전라남도 해남군","배추",300,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.5151649928264
"전라남도 해남군","배추",160,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.34142132950741
"전라남도 해남군","배추",5200,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,43.5961932089909
"전라남도 해남군","배추",1230,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.3121764705882
"전라남도 해남군","배추",88,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.737781731229077
"전라남도 해남군","배추",58,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.486265231946437
"전라남도 해남군","배추",7277,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,61.009518842659
"전라남도 해남군","배추",8700,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,72.9397847919656
"전라남도 해남군","배추",580,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.86265231946437
"전라남도 해남군","배추",1600,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.4142132950741
"전라남도 해남군","배추",202,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.69354442850311
"전라남도 해남군","배추",192,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.6097055954089
"전라남도 해남군","배추",112,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.938994930655189
"전라남도 해남군","배추",30,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.25151649928264
"전라남도 해남군","배추",670,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,5.61720181731229
"전라남도 해남군","배추",1250,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.4798541367767
"전라남도 해남군","배추",40,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.335355332376853
"전라남도 해남군","배추",304,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.54870052606408
"전라남도 해남군","배추",246,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.06243529411765
"전라남도 해남군","배추",1268,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.6307640363462
"전라남도 해남군","배추",120,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.00606599713056
"전라남도 해남군","배추",1960,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,16.4324112864658
"전라남도 해남군","배추",1569,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.1543129124821
"전라남도 해남군","배추",905,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,7.5874143950263
"전라남도 해남군","배추",1900,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,15.9293782879005
"전라남도 해남군","배추",20,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.167677666188427
"전라남도 해남군","배추",1600,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.4142132950741
"전라남도 해남군","배추",50,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.419194165471066
"전라남도 해남군","배추",2668,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,22.3682006695361
"전라남도 해남군","배추",1231,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,10.3205603538977
"전라남도 해남군","배추",152,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.27435026303204
"전라남도 해남군","배추",316,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,2.64930712577714
"전라남도 해남군","배추",110,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.922227164036346
"전라남도 해남군","배추",580,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,4.86265231946437
"전라남도 해남군","배추",4400,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,36.8890865614539
"전라남도 해남군","배추",2818,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,23.6257831659493
"전라남도 해남군","배추",1587,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,13.3052228120517
"전라남도 해남군","배추",142,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.19051142993783
"전라남도 해남군","배추",71,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,0.595255714968914
"전라남도 해남군","배추",2400,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,20.1213199426112
"전라남도 해남군","배추",200,"전라남도",83640000,701228,34.5735165884839,126.599270065365,2022,258,74.6794871794872,30.131914893617,19.9116379310345,21.6320512820513,1.67677666188427
"경상남도 김해시","배추",1338,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,11.9202310626703
"경상남도 김해시","배추",585,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,5.21176021798365
"경상남도 김해시","배추",931,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,8.29427138964578
"경상남도 김해시","배추",908,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,8.08936457765668
"경상남도 김해시","배추",785,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,6.99355858310627
"경상남도 김해시","배추",254,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,2.26288392370572
"경상남도 김해시","배추",1175,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,10.4680653950954
"경상남도 김해시","배추",3160,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,28.1524141689373
"경상남도 김해시","배추",1857,"경상남도",7340000,65392,35.2285653558628,128.88936269803,2022,974,74.03719,12.08368,18.92739,21.44876,16.5439978201635
